isin,name,full_name,issuer_name,sources
RU000A10B0R6,Кокс01Р2,Кокс ПАО 001P-02,Кокс,"corpbonds,tbank"
RU000A10B0S4,Кокс01Р3,Кокс ПАО 001P-03,Кокс,"corpbonds,tbank"
RU000A10AHD7,Кокс01Р1,Кокс ПАО 001P-01,Кокс,"corpbonds,tbank"
RU000A10AHP1,ВТБФ БО-01,ВТБ Факторинг БО-01,ВТБ Факторинг,corpbonds
RU000A10BVY2,ВТБФ 1P01,ВТБ Факторинг 001P-01,ВТБ Факторинг,corpbonds
RU000A10BWA0,ВТБФ 1P02,ВТБ Факторинг 001P-02,ВТБ Факторинг,corpbonds
RU000A10BPW8,СберИОС728,СберИОС 001Р-728R 1Y MOEXДИС,Сбербанк России,corpbonds
RU000A10BPB2,СберИОС726,СберИОС 001Р-726R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10BNQ5,СберИОС725,СберИОС 001Р-725R X5 КС,Сбербанк России,corpbonds
RU000A10BNR3,СберИОС724,СберИОС 001Р-724R 5Г AC IMOEX,Сбербанк России,corpbonds
RU000A10BYU4,СберИОС742,СберИОС 001Р-742R 1Y WDC KR,Сбербанк России,corpbonds
RU000A10BYC2,СберИОС743,СберИОС 001Р-743R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10BZH8,Сбер SbD7R,Сбербанк ПАО 001Р-SBERD7,Сбербанк России,"corpbonds,tbank"
RU000A10BZS5,СберИОС718,СберИОС 001Р-718R 1Y IMOEX,Сбербанк России,corpbonds
RU000A10BWP8,СберИОС734,СберИОС 001Р-734R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10BVZ9,СберИОС733,СберИОС 001Р-733R RUGOLD КС,Сбербанк России,corpbonds
RU000A10BYT6,СберИОС744,СберИОС 001Р-744R 1Г ГАЗПДИС,Сбербанк России,corpbonds
RU000A10C7G3,СберИОС737,СберИОС 001Р-737R 1Y IMOEX,Сбербанк России,corpbonds
RU000A10BXN1,СберИОС735,СберИОС 001Р-735R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10BW05,СберИОС732,СберИОС 001Р-732R 5Г AC TATN,Сбербанк России,corpbonds
RU000A10BT83,СберИОС717,СберИОС 001Р-717R 1Y IMOEX,Сбербанк России,corpbonds
RU000A10BSR2,СберИОС729,СберИОС 001Р-729R 1Г СБЕРДИС,Сбербанк России,corpbonds
RU000A10BQ37,СберИОС727,СберИОС 001Р-727R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10BG96,СберИОС708,СберИОС 001Р-708R 1Г СБЕРДИС,Сбербанк России,corpbonds
RU000A10BPJ5,СберИОС716,СберИОС 001Р-716R 96 PRT IMOEX,Сбербанк России,corpbonds
RU000A10BG88,СберИОС707,СберИОС 001Р-707R 5Г AC FIVE,Сбербанк России,corpbonds
RU000A10BM98,СберИОС723,СберИОС 001Р-723R 3Г BSKRUS,Сбербанк России,corpbonds
RU000A10BL99,Сбер SbD6R,Сбербанк ПАО 001Р-SBERD6,Сбербанк России,"corpbonds,tbank"
RU000A10BGR7,СберИОС710,СберИОС 001Р-710R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10BJ51,СберИОС711,СберИОС 001Р-711R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10BJN0,СберИОС712,СберИОС 001Р-712R 9M ЛУКОИЛДИС,Сбербанк России,corpbonds
RU000A10BL73,СберИОС701,СберИОС 001Р-701R 1Y IMOEX,Сбербанк России,corpbonds
RU000A10BBQ0,СберИОС705,СберИОС 001Р-705R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10B5T1,СберИОС696,СберИОС 001Р-696R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10BBN7,СберИОС704,СберИОС 001Р-704R 1Г BSKRUS,Сбербанк России,corpbonds
RU000A10CQX2,СберИОС758,СберИОС 001Р-758R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10CL49,СберИОС752,СберИОС 001Р-752R 3Y1M IMOEX,Сбербанк России,corpbonds
RU000A10CTS6,СберИОС761,СберИОС 001Р-761R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10CBA2,Сбер SbD9R,Сбербанк ПАО 001Р-SBERD9,Сбербанк России,corpbonds
RU000A10CQZ7,СберИОС757,СберИОС 001Р-757R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10C2M2,СберИОС745,СберИОС 001Р-745R 9м СБЕР,Сбербанк России,corpbonds
RU000A10C8S6,Сбер SbD8R,Сбербанк ПАО 001Р-SBERD8,Сбербанк России,"corpbonds,tbank"
RU000A10C667,СберИОС748,СберИОС 001Р-748R 5Г AC LKOH,Сбербанк России,corpbonds
RU000A10C6Q4,СберИОС749,СберИОС 001Р-749R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10CL56,СберИОС753,СберИОС 001Р-753R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10CM48,СберИОС755,СберИОС 001Р-755R 1Г BSKRUS,Сбербанк России,corpbonds
RU000A10CL31,СберИОС754,СберИОС 001Р-754R 1Г ОФЗДИС,Сбербанк России,corpbonds
RU000A10C931,СберИОС747,СберИОС 001Р-747R 1Г СБЕРДИС,Сбербанк России,corpbonds
RU000A10CC08,СберИОС750,СберИОС 001Р-750R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10CMU7,СберИОС756,СберИОС 001Р-756R 1Г AFLT,Сбербанк России,corpbonds
RU000A10CMV5,СберИОС721,СберИОС 001Р-721R  1Г ОФЗ,Сбербанк России,corpbonds
RU000A10A6X2,СберИОС664,СберИОС 001Р-664R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10A6Y0,СберИОС665,СберИОС 001Р-665R СБЕР КС,Сбербанк России,corpbonds
RU000A10AEA0,СберИОС668,СберИОС 001Р-668R 2Y ОФЗ,Сбербанк России,corpbonds
RU000A10AEC6,СберИОС667,СберИОС 001Р-667R 1Y IMOEX,Сбербанк России,corpbonds
RU000A10A6N3,СберИОС662,СберИОС 001Р-662R 5Г AC IMOEX,Сбербанк России,corpbonds
RU000A10A7N1,СберИОС666,СберИОС 001Р-666R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10A182,СберИОС660,СберИОС 001Р-660R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10A2Y9,СберИОС661,СберИОС 001Р-661R 5Г AC СБЕР,Сбербанк России,corpbonds
RU000A109YF4,СберИОС657,СберИОС 001Р-657R RUGOLD КС,Сбербанк России,corpbonds
RU000A10A3L4,Сбер Sb48R,Сбербанк ПАО 002Р-SBER48,Сбербанк России,"corpbonds,tbank"
RU000A10A5J3,СберИОС663,СберИОС 001Р-663R RUGOLD КС,Сбербанк России,corpbonds
RU000A109X03,СберИОС656,СберИОС 001Р-656R 5Г AC LKOH,Сбербанк России,corpbonds
RU000A109YH0,СберИОС659,СберИОС 001Р-659R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A109X37,Сбер SbD3R,Сбербанк ПАО 001Р-SBERD3,Сбербанк России,"corpbonds,tbank"
RU000A109QS3,СберИОС651,СберИОС 001Р-651R ЛУКОЙЛ КС,Сбербанк России,corpbonds
RU000A109S67,СберИОС653,СберИОС 001Р-653R 5Г AC СБЕР,Сбербанк России,corpbonds
RU000A109TR9,СберИОС654,СберИОС 001Р-654R RUGOLD КС,Сбербанк России,corpbonds
RU000A109TS7,СберИОС655,СберИОС 001Р-655R RUGOLD КС,Сбербанк России,corpbonds
RU000A10B0F1,СберИОС691,СберИОС 001Р-691R 1Г BSKRUS,Сбербанк России,corpbonds
RU000A10B0E4,Сбер SbD5R,Сбербанк ПАО 001Р-SBERD5,Сбербанк России,"corpbonds,tbank"
RU000A10B1T0,СберИОС693,СберИОС 001Р-693R 3Г BSKRUS,Сбербанк России,corpbonds
RU000A10AYZ5,СберИОС686,СберИОС 001Р-686R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10AQZ1,СберИОС675,СберИОС 001Р-675R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10AVB2,СберИОС681,СберИОС 001Р-681R 1Г BSKRUS,Сбербанк России,corpbonds
RU000A10AVC0,СберИОС680,СберИОС 001Р-680R 1Г BSKRUS,Сбербанк России,corpbonds
RU000A10AR45,СберИОС676,СберИОС 001Р-676R 1Г СБЕРДИС,Сбербанк России,corpbonds
RU000A10ASA0,СберИОС677,СберИОС 001Р-677R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10AXQ6,СберИОС682,СберИОС 001Р-682R 3Г BSKRUS,Сбербанк России,corpbonds
RU000A10AT92,СберИОС678,СберИОС 001Р-678R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10AUJ7,СберИОС679,СберИОС 001Р-679R 3Y ОФЗ,Сбербанк России,corpbonds
RU000A10AQF3,СберИОС674,СберИОС 001Р-674R 5Г AC LKOH,Сбербанк России,corpbonds
RU000A10AYR2,СберИОС687,СберИОС 001Р-687R USDRUR КС,Сбербанк России,corpbonds
RU000A10AMK2,СберИОС669,СберИОС 001Р-669R 5Г AC TATN,Сбербанк России,corpbonds
RU000A10AN98,СберИОС671,СберИОС 001Р-671R 5Г AC SBER,Сбербанк России,corpbonds
RU000A10AND5,СберИОС672,СберИОС 001Р-672R 3Г BSKRUS,Сбербанк России,corpbonds
RU000A10AN80,СберИОС670,СберИОС 001Р-670R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10ANF0,СберИОС673,СберИОС 001Р-673R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10AS85,Сбер SbD4R,Сбербанк ПАО 001Р-SBERD4,Сбербанк России,"corpbonds,tbank"
RU000A10AYH3,СберИОС683,СберИОС 001Р-683R 5Г AC MOEX,Сбербанк России,corpbonds
RU000A10AYQ4,СберИОС685,СберИОС 001Р-685R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10B1S2,СберИОС692,СберИОС 001Р-692R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10B0D6,СберИОС688,СберИОС 001Р-688R 1Г СБЕРДИС,Сбербанк России,corpbonds
RU000A10B4P2,СберИОС698,СберИОС 001Р-698R USDRUR КС,Сбербанк России,corpbonds
RU000A10AYP6,СберИОС684,СберИОС 001Р-684R AFLT КС,Сбербанк России,corpbonds
RU000A10AZU3,СберИОС689,СберИОС 001Р-689R 2Г BSKRUS,Сбербанк России,corpbonds
RU000A10B867,СберИОС700,СберИОС 001Р-700R 3Г BSKRUS,Сбербанк России,corpbonds
RU000A10B8E7,СберИОС703,СберИОС 001Р-703R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A10B4N7,СберИОС695,СберИОС 001Р-695R СБЕР КС,Сбербанк России,corpbonds
RU000A10BGB1,СберИОС706,СберИОС 001Р-706R 2Y WDC KR,Сбербанк России,corpbonds
RU000A10B4M9,СберИОС694,СберИОС 001Р-694R 5Г AC LKOH,Сбербанк России,corpbonds
RU000A10B5U9,СберИОС697,СберИОС 001Р-697R 5Г BSKRUS,Сбербанк России,corpbonds
RU000A10B7B5,СберИОС699,СберИОС 001Р-699R 3Y1M ОФЗ,Сбербанк России,corpbonds
RU000A1080T2,СберИОС614,СберИОС 001Р-614R 3Y PLZL,Сбербанк России,corpbonds
RU000A1080W6,СберИОС612,СберИОС 001Р-612R 5Г AC CHMF,Сбербанк России,corpbonds
RU000A107W97,СберИОС610,СберИОС 001Р-610R 5Г AC MOEXMM,Сбербанк России,corpbonds
RU000A107Y46,СберИОС611,СберИОС 001Р-611R 2Г IMOEX,Сбербанк России,corpbonds
RU000A108413,СберИОС615,СберИОС 001Р-615R 5Г AC TCSG,Сбербанк России,corpbonds
RU000A108421,СберИОС616,СберИОС 001Р-616R 5Г AC RTKM,Сбербанк России,corpbonds
RU000A107UR1,СберИОС609,СберИОС 001Р-609R 5Г AC TRNFP,Сбербанк России,corpbonds
RU000A107SR5,СберИОС605,СберИОС 001Р-605R 5Г AC LKOH,Сбербанк России,corpbonds
RU000A107RW7,СберИОС603,СберИОС 001Р-603R 5Г AC CHMF,Сбербанк России,corpbonds
RU000A107S69,СберИОС607,СберИОС 001Р-607R 2Y PLZL,Сбербанк России,corpbonds
RU000A107S77,СберИОС608,СберИОС 001Р-608R 3Г IMOEX,Сбербанк России,corpbonds
RU000A108K25,СберИОС623,СберИОС 001Р-623R 5Г AC MOEXIT,Сбербанк России,corpbonds
RU000A108E64,СберИОС622,СберИОС 001Р-622R 5Г AC SBER,Сбербанк России,corpbonds
RU000A108DG8,СберИОС620,СберИОС 001Р-620R 5Г AC TCSG,Сбербанк России,corpbonds
RU000A108C09,СберИОС621,СберИОС 001Р-621R 5Г AC SBER,Сбербанк России,corpbonds
RU000A1088K4,СберИОС617,СберИОС 001Р-617R 5Г AC MAGN,Сбербанк России,corpbonds
RU000A1088L2,СберИОС618,СберИОС 001Р-618R 5Г AC TCSG,Сбербанк России,corpbonds
RU000A107Q04,СберИОС604,СберИОС 001Р-604R 5Г AC IMOEX,Сбербанк России,corpbonds
RU000A107P88,СберИОС602,СберИОС 001Р-602R 5Г AC SBER,Сбербанк России,corpbonds
